개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
5530000,577000004720190047,2019-08-06,,폐업,2023-11-30,,,,0,,18479,히어로키즈파크 동탄지점,I,L00,2026-02-01 10:34:20,"경기도 화성시 동탄구 동탄광역환승로 **, 지하 **호 (오산동, 동탄역 반도유보라 아이비파크 *.*)",,폐업,0002,03,,,,경기도 화성시 동탄구 오산동  ***-**** 동탄역 반도유보라 아이비파크 *.* ,2023-11-30 17:25:16
5530000,577000004720230001,2023-06-27,,폐업,2024-07-31,,,,0,,18453,커피멍냥 앤 몽몽살롱,I,000,2026-02-01 10:34:20,"경기도 화성시 동탄구 동탄지성로 *, ***호 (반송동, 동탄 플래티넘)",,폐업,0002,03,,206491.146821923    ,411458.976720896    ,경기도 화성시 동탄구 반송동  **-* 동탄 플래티넘 ,2024-09-13 09:19:00
5530000,574000004720210064,2021-07-08,,폐업,2024-02-20,,,,0,,18244,꼬몽,I,000,2026-02-01 10:34:18,"경기도 화성시 만세구 꽃내음*길 **-**, 송산프라자 ***호 (새솔동)",,폐업,0002,03,,183827.469149701    ,420215.479331034    ,경기도 화성시 만세구 새솔동 **-* 송산프라자 ***호,2024-02-20 17:45:25
5530000,574000004720220023,2022-08-18,,폐업,2025-12-25,,,,0,,18540,독스타,I,000,2026-02-01 10:34:18,경기도 화성시 만세구 마도면 송정로 **,,폐업,0002,03,,180118.09643424     ,411903.173128344    ,경기도 화성시 만세구 마도면 두곡리 ***-* ,2026-01-02 16:27:34
5530000,575000004720180118,2018-10-15,,폐업,2019-02-26,,,,0,,18302,러버독,I,000,2026-02-01 10:34:19,"경기도 화성시 효행구 봉담읍 동화길 **-**, *층",,폐업,0002,03,0312977980,196357.63220419     ,412768.085338134    ,경기도 화성시 효행구 봉담읍 동화리 ***-* ,2022-04-28 18:09:28
5530000,575000004720200021,2020-03-04,,폐업,2023-04-07,,,,0,,18515,치프리멍,I,000,2026-02-01 10:34:19,경기도 화성시 효행구 정남면 정남동로***번길 **-**,,폐업,0002,03,,201337.791493414    ,403706.939327858    ,경기도 화성시 효행구 정남면 제기리 ***-* ,2023-04-07 15:51:04
5530000,575000004720220024,2022-11-21,,폐업,2024-05-09,,,,0,,18336,KGBKENNEL(케이지비켄넬),I,000,2026-02-01 10:34:19,경기도 화성시 효행구 봉담읍 하가등안길 **-**,,폐업,0002,03,,194892.230637423    ,405396.691677498    ,경기도 화성시 효행구 봉담읍 하가등리 ***-* ,2025-01-14 18:39:08
5530000,576000004720180002,2018-02-14,,폐업,2019-12-04,,,,0,,18398,달빛고양이카페,I,000,2026-02-01 10:34:20,"경기도 화성시 병점구 효행로 ****-*, 뱅뱅프라자 ***호 (진안동)",,폐업,0002,03,0315482079,203794.722205901    ,412640.560149756    ,경기도 화성시 병점구 진안동  ***-* 뱅뱅프라자 ***호,2022-04-28 18:09:26
5530000,576000004720180111,2018-10-15,,폐업,2021-01-22,,,,0,,18385,동네개카페,I,000,2026-02-01 10:34:20,"경기도 화성시 병점구 효행로 ****-**, *층 (기산동)",,폐업,0002,03,0312222808,204872.762603222    ,412999.412717355    ,경기도 화성시 병점구 기산동  ** ,2022-04-28 18:09:27
5530000,577000004720180051,2018-07-25,,폐업,2023-12-06,,,,0,,18476,커피볶는강아지 minipia,I,000,2026-02-01 10:34:20,"경기도 화성시 동탄구 동탄대로시범길 ***, 중앙프라자 *층 ***호 (청계동)",,폐업,0002,03,,209628.402846431    ,411080.816236071    ,경기도 화성시 동탄구 청계동  ***-* ***호,2023-12-06 18:07:15
5530000,576000004720260001,2026-04-20,,영업/정상,,,,,0,,18418,키워볼래&카페,I,000,2026-04-21 21:32:57,"경기도 화성시 병점구 **용사로 ***, *층 (능동)",,정상,0000,01,,204043.836891245    ,410768.7576023      ,경기도 화성시 병점구 능동 *** ,2026-04-20 10:36:16
5530000,553000004720180115,2018-10-15,,폐업,2025-02-01,,,,0,,18431,멍화만사성,I,000,2026-02-01 10:34:18,"경기도 화성시 동탄지성로 ***, 에버스타 ***-***호 (능동)",,폐업,0002,03,,,,경기도 화성시 능동 ****-* 에버스타 ***-*호,2025-02-06 15:17:27
5530000,574000004720180007,2018-04-10,,폐업,2024-07-24,,,,0,,18252,에이벨,I,000,2026-02-01 10:34:18,"경기도 화성시 만세구 남양읍 남이로**번길 **-**, *층",,폐업,0002,03,,184180.774211802    ,416517.115256052    ,경기도 화성시 만세구 남양읍 수화리 *** *층 ,2024-07-29 17:26:46
5530000,574000004720180015,2018-04-18,,폐업,2019-01-14,,,,0,,18566,BUBU&amp;DOG,I,000,2026-02-01 10:34:18,경기도 화성시 만세구 우정읍 장안로 **,,폐업,0002,03,0313565606,183912.806955361    ,398522.186074192    ,경기도 화성시 만세구 우정읍 조암리 ***-* ,2022-04-28 18:09:26
5530000,574000004720190032,2019-05-14,,폐업,2023-12-28,,,,0,,18553,제부애니멀카페and펜션,I,000,2026-02-01 10:34:18,경기도 화성시 만세구 서신면 해안길***번길 **,,폐업,0002,03,,166219.623324026    ,406878.717356714    ,경기도 화성시 만세구 서신면 제부리 **-* ,2023-12-28 16:28:22
5530000,577000004720180061,2018-08-06,,영업/정상,,,,,0,,18459,플레이어스,I,000,2026-02-01 10:34:20,"경기도 화성시 동탄구 노작로*길 **-*, *층 (반송동)",,정상,0000,01,,206933.803068273    ,410517.468179562    ,경기도 화성시 동탄구 반송동  ***-* ,2022-04-28 18:09:27
5530000,577000004720200030,2020-04-14,,영업/정상,,,,,0,,18487,주식회사 쥬라리움 동탄,I,L00,2026-02-01 10:34:20,"경기도 화성시 동탄구 동탄기흥로***번가길 **, C동 **호 (방교동)",,정상,0000,01,,208093.243413282    ,408754.639871921    ,경기도 화성시 동탄구 방교동  ***-* ,2023-04-17 09:52:33
5530000,577000004720230003,2023-07-25,,영업/정상,,,,,0,,18474,타샤의 그림정원,I,000,2026-02-01 10:34:20,"경기도 화성시 동탄구 동탄치동천로*길 *-**, *층 (영천동)",,정상,0000,01,0313727133,210893.825600614    ,411244.873953917    ,경기도 화성시 동탄구 영천동  ***-* ,2024-03-26 10:49:28
5530000,577000004720240001,2024-05-01,,영업/정상,,,,,0,,18497,캣플 동탄점,I,000,2026-02-01 10:34:20,"경기도 화성시 동탄구 동탄대로*길 **, 라크몽 *층 E***~E***호 (송동)",,정상,0000,01,,209267.831935403    ,407233.52541514     ,경기도 화성시 동탄구 송동  ***-* ,2025-07-10 09:53:41
5530000,553000004720200051,2020-07-21,,영업/정상,,,,,0,,18427,미묘,I,000,2026-02-01 10:34:18,"경기도 화성시 여울로 **, *층 (능동)",,정상,0000,01,,,,경기도 화성시 능동 ****-* ,2023-08-10 14:16:44
5530000,574000004720190031,2019-05-14,,영업/정상,,,,,0,,18583,댕댕라운지,I,000,2026-02-01 10:34:18,"경기도 화성시 만세구 장안면 한천*길 **-*, *층",,정상,0000,01,,186534.01447127     ,396258.445913868    ,경기도 화성시 만세구 장안면 독정리 ***-* ,2022-04-28 18:09:29
5530000,574000004720210061,2021-07-07,,영업/정상,,,,,0,,18556,휴먼앤독,I,000,2026-02-01 10:34:18,경기도 화성시 만세구 서신면 안벼슬길***번길 ***,,정상,0000,01,,,,경기도 화성시 만세구 서신면 사곶리 *-* ,2022-04-28 18:09:32
5530000,575000004720220022,2022-03-18,,영업/정상,,,,,0,,18309,이웃집고양이&루나펠트,I,000,2026-02-01 10:34:19,"경기도 화성시 효행구 봉담읍 상리*길 **, 토마토메디컬 *층 ***호",,정상,0000,01,07082280222,195238.534634398    ,413630.318703919    ,경기도 화성시 효행구 봉담읍 상리 ***-* ,2024-03-28 09:22:47
5530000,575000004720230002,2023-06-29,,영업/정상,,,,,0,,18298,하이애니멀,I,000,2026-02-01 10:34:19,경기도 화성시 효행구 봉담읍 새말안길 **-**,,정상,0000,01,,196472.038095083    ,413195.277390029    ,경기도 화성시 효행구 봉담읍 동화리 ***-* ,2024-01-02 09:45:00
5530000,575000004720250001,2025-05-14,,영업/정상,,,,,0,,18329,훈트(HUND),I,000,2026-02-01 10:34:19,경기도 화성시 효행구 봉담읍 최루백로 ***-*,,정상,0000,01,,197095.760716649    ,410830.764862157    ,경기도 화성시 효행구 봉담읍 분천리 ***-* ,2025-05-14 11:40:10
5530000,576000004720190020,2019-03-08,,영업/정상,,,,,0,,18412,카페 커피캣,I,000,2026-02-01 10:34:20,"경기도 화성시 병점구 떡전골로 **-*, 미라클 프라자 *층 (병점동)",,정상,0000,01,0313080280,202975.729734666    ,411680.382141823    ,경기도 화성시 병점구 병점동  ***-* 미라클 프라자 ,2024-05-22 10:38:23
5540000,554000004720200019,2020-09-29,,폐업,2021-11-30,,,,0,,12726,씨티독 도심속의 강아지,I,000,2026-01-13 17:15:33,경기도 광주시 곤지암읍 만삼로 **-**,,폐업,0002,03,,236307.203808571    ,430310.725236168    ,경기도 광주시 곤지암읍 유사리 ***-* ,2022-04-28 18:09:04
5540000,554000004720200025,2020-11-17,,폐업,2021-12-24,,,,0,,12790,견인구역,I,000,2026-01-13 17:15:33,경기도 광주시 추자동 오포로 ***,,폐업,0002,03,,,,경기도 광주시 추자동 ***-* ,2022-04-28 18:09:05
5540000,554000004720260002,2026-01-28,,영업/정상,,,,,0,,12820,블레스,I,000,2026-01-29 21:02:50,경기도 광주시 문형산길 *** (신현동),,정상,0000,01,,,,경기도 광주시 신현동 ***-* ,2026-01-28 09:59:55
5540000,554000004720260001,2026-01-19,,영업/정상,,,,,0,,12805,미니미펫,I,000,2026-01-20 21:02:50,경기도 광주시 곤지암읍 평촌길 **,,정상,0000,01,,228629.074150856    ,428135.185660004    ,경기도 광주시 곤지암읍 삼리 ***-* ,2026-01-19 15:17:00
5540000,554000004720240001,2024-10-23,,영업/정상,,,,,0,,12728,다올,I,000,2026-01-13 17:15:33,경기도 광주시 초월읍 지월로**번길 **,,정상,0000,01,,226361.619505635    ,434827.812247057    ,경기도 광주시 초월읍 지월리 ***-* ,2024-10-23 16:57:49
5540000,554000004720210005,2021-03-25,,영업/정상,,,,,0,,12761,Mew,I,000,2026-03-14 21:02:50,"경기도 광주시 경안안길 **, 영민빌딩 *층 (경안동)",,정상,0000,01,,222694.085514288    ,434231.340325451    ,경기도 광주시 경안동 **-* 영민빌딩 ,2026-03-13 13:56:20
5540000,554000004720190048,2019-12-02,,영업/정상,,,,,0,,12765,마이펫,I,000,2026-01-13 17:15:33,"경기도 광주시 이배재로 ***, *층 (목현동)",,정상,0000,01,,219435.565398371    ,437080.365336261    ,경기도 광주시 목현동 ***-** ,2022-04-28 18:09:04
5540000,554000004720190013,2019-02-26,,영업/정상,,,,,0,,12718,아이러브마이독,I,000,2026-01-13 17:15:33,경기도 광주시 곤지암읍 광여로 ***-**,,정상,0000,01,,233791.070968757    ,428201.351850158    ,경기도 광주시 곤지암읍 오향리 **-* ,2024-08-23 13:04:39
5540000,554000004720260003,2026-04-07,,영업/정상,,,,,0,,12716,루이비독,I,000,2026-04-08 21:02:51,경기도 광주시 퇴촌면 천진암로 ****,,정상,0000,01,,232307.762084857    ,436788.453000538    ,경기도 광주시 퇴촌면 우산리 *** ,2026-04-07 13:39:46
5580000,558000004720180008,2018-07-27,,폐업,2021-11-05,,,,0,,32803,루디아펫타운,I,000,2026-04-22 22:33:05,충청남도 계룡시 엄사면 전원*길 **,,폐업,0002,03,0428411772,221705.522171043    ,310072.230523605    ,충청남도 계룡시 엄사면 엄사리 ***-* ,2022-04-28 18:11:59
5590000,559000004720240001,2024-08-06,,영업/정상,,,,,0,,11483,아이캣유,I,000,2026-03-10 21:35:16,"경기도 양주시 만삼로 ***, *층 (삼숭동)",,정상,0000,01,,209113.642613066    ,478280.627242843    ,경기도 양주시 삼숭동 ***-* ,2024-08-06 11:35:07
5590000,559000004720250001,2025-02-17,,영업/정상,,,,,0,,11520,양주곤충박물관,I,000,2026-03-10 21:35:16,"경기도 양주시 장흥면 권율로 ***, *층",,정상,0000,01,,195575.563684096    ,469167.06187761     ,경기도 양주시 장흥면 일영리 **-** ,2025-09-11 14:00:29
5590000,559000004720250002,2025-11-19,,영업/정상,,,,,0,,11473,묘해,I,000,2026-03-10 21:35:17,"경기도 양주시 옥정동로*나길 **, 폴리프라자* ***호 (옥정동)",,정상,0000,01,,208153.549108134    ,479742.042872861    ,경기도 양주시 옥정동 ***-* 폴리프라자* ,2025-11-19 17:46:36
5590000,559000004720180052,2018-11-06,,영업/정상,,,,,0,,11492,냥아,I,000,2026-03-10 21:35:14,"경기도 양주시 고읍남로 *-**, 제이프라자 ***호 (광사동)",,정상,0000,01,,206902.538217822    ,477045.901653051    ,경기도 양주시 광사동 ***-* 제이프라자 ,2022-04-28 18:09:20
5590000,559000004720180051,2018-11-01,,폐업,,,,,0,,11494,스머펫,I,000,2026-03-10 21:35:14,"경기도 양주시 만송로 ***, *층 (만송동)",,폐업,0002,03,,207801.159087046    ,476002.329888868    ,경기도 양주시 만송동 ***-* ,2022-04-28 18:09:20
5590000,559000004720190017,2019-06-19,,폐업,2020-02-04,,,,0,,11474,무지개좋아,I,000,2026-03-10 21:35:15,"경기도 양주시 옥정동로 ***, 다올레이크프라자 *층 (옥정동)",,폐업,0002,03,,208649.058351816    ,480001.316857064    ,경기도 양주시 옥정동 ****-* ,2022-04-28 18:09:20
5590000,559000004720180042,2018-10-18,,폐업,2022-07-01,,,,0,,11414,메종드시앙,I,000,2026-03-10 21:35:13,경기도 양주시 광적면 광적로***번길 *,,폐업,0002,03,0318554946,197881.993839051    ,481354.431037349    ,경기도 양주시 광적면 석우리 ***-* ,2023-01-20 10:37:22
5590000,559000004720180038,2018-10-04,,영업/정상,,,,,0,,11427,독도리,I,000,2026-03-10 21:35:12,경기도 양주시 은현면 화합로***번길 ***-*,,정상,0000,01,0318661672,202317.133378296    ,484737.918498628    ,경기도 양주시 은현면 선암리 *** ,2022-04-28 18:09:20
5590000,559000004720180028,2018-09-27,,폐업,2022-12-21,,,,0,,11492,뭉개구름,I,000,2026-03-10 21:35:12,"경기도 양주시 고읍남로 *-**, 한솔프라자 ***호 (광사동)",,폐업,0002,03,0318210476,206922.912876206    ,477071.269876205    ,경기도 양주시 광사동 ***-* ,2022-12-22 09:19:01
5590000,559000004720230001,2023-02-21,,영업/정상,,,,,0,,11448,매일 그개와,I,000,2026-03-10 21:35:15,경기도 양주시 칠봉산로***번길 ***-**(봉양동),,정상,0000,01,,205602.261176787    ,483583.411767975    ,경기도 양주시 봉양동 *** ,2023-02-21 16:19:33
5590000,559000004720180050,2018-11-01,,영업/정상,,,,,0,,11496,어울림,I,000,2026-03-10 21:35:13,경기도 양주시 마전로 *** (마전동),,정상,0000,01,,204600.215465946    ,474546.313781825    ,경기도 양주시 마전동 ***-* ,2022-04-28 18:09:20
5600000,560000004720180027,2018-09-20,,영업/정상,,,,,0,,11157,너와함개냥,I,000,2026-03-10 21:34:51,경기도 포천시 군내면 포천로 ****-*,,정상,0000,01,,217765.916465446    ,484209.949864752    ,경기도 포천시 군내면 유교리 *** ,2025-03-27 08:52:23
5600000,560000004720180031,2018-10-18,,폐업,2019-11-25,,,,0,,11185,행복하개 cafe,I,000,2026-03-10 21:34:51,경기도 포천시 소흘읍 죽엽산로 ***-*,,폐업,0002,03,,214548.852642685    ,476108.065034594    ,경기도 포천시 소흘읍 고모리 ***-* ,2022-04-28 18:09:24
5600000,560000004720190003,2019-04-11,,영업/정상,,,,,0,,11170,카페 캣츠,I,000,2026-03-10 21:34:52,"경기도 포천시 소흘읍 솔모루로 ***, *층",,정상,0000,01,,213385.863093432    ,481415.323984775    ,경기도 포천시 소흘읍 송우리 **-* ,2022-04-28 18:09:24
5600000,560000004720180036,2018-12-06,,폐업,2022-01-06,,,,0,,11181,"헤이,커멍",I,000,2026-03-10 21:34:52,"경기도 포천시 소흘읍 죽엽산로 **, *층",,폐업,0002,03,,213305.78627752     ,480448.963787391    ,경기도 포천시 소흘읍 이가팔리 *** ,2022-04-28 18:09:24
5600000,560000004720220001,2022-12-08,,영업/정상,,,,,0,,11192,그루비독,I,000,2026-03-10 21:34:52,경기도 포천시 내촌면 소리개길 **-**,,정상,0000,01,,221127.117864483    ,475112.242536091    ,경기도 포천시 내촌면 음현리 **-** ,2022-12-08 09:33:04
5670000,567000004720190042,2019-05-02,,폐업,2023-08-03,,,,0,,51111,우리애견카페,I,000,2026-03-10 21:37:24,"경상남도 창원시 의창구 북면 동전로 ***, 지하*층",,폐업,0002,03,,345126.219396511    ,201828.568727599    ,경상남도 창원시 의창구 북면 감계리 **-* ,2023-08-03 14:22:11
5670000,567000004720190054,2019-06-25,,폐업,2021-11-15,,,,0,,51676,이리왈 애견카페,I,000,2026-03-10 21:37:24,경상남도 창원시 진해구 중원로 **-* (대흥동),,폐업,0002,03,,351153.620153046    ,184759.012261859    ,경상남도 창원시 진해구 대흥동 *-* ,2022-04-28 18:08:47
5670000,567000004720190032,2019-03-18,,폐업,2025-05-01,,,,0,,51628,프로펫샵,I,000,2026-03-10 21:37:23,"경상남도 창원시 진해구 충장로***번길 **, 이엠시티빌딩 ***호 (장천동)",,폐업,0002,03,,355476.459143541    ,182600.537940974    ,경상남도 창원시 진해구 장천동 ***-* ,2025-05-01 14:45:26
5670000,567000004720190022,2019-02-26,,폐업,2022-11-07,,,,0,,51447,또오개,I,000,2026-03-10 21:37:23,"경상남도 창원시 성산구 동산로***번길 **, *층 (사파동)",,폐업,0002,03,,354581.387784313    ,193027.185910397    ,경상남도 창원시 성산구 사파동 ***-* ,2022-11-07 21:13:08
5670000,567000004720190003,2019-01-03,,폐업,2025-07-29,,,,0,,51364,벨르시앙,I,000,2026-03-10 21:37:23,"경상남도 창원시 마산회원구 팔용로 **, 벨르시앙 (양덕동)",,폐업,0002,03,,344378.370208687    ,193709.743164153    ,경상남도 창원시 마산회원구 양덕동 **-* ,2025-07-29 13:16:40
5670000,567000004720180007,2018-04-09,,폐업,2018-10-01,,,,0,,51453,뽕실공주네 러블리도그룸,I,000,2026-03-10 21:37:22,"경상남도 창원시 성산구 비음로 *-*, *층 (사파동)",,폐업,0002,03,,354380.594019551    ,193519.540355533    ,경상남도 창원시 성산구 사파동 **-* ,2022-04-28 18:08:41
5670000,567000004720170016,2017-09-01,,폐업,2022-11-11,,,,0,,51370,레인보우 불스,I,000,2026-03-10 21:37:21,"경상남도 창원시 의창구 평산로***번길 *, ***호 (서상동)",,폐업,0002,03,,347886.71935506     ,196863.11405067     ,경상남도 창원시 의창구 서상동 ***-* ,2022-11-11 18:35:42
5670000,567000004720200054,2020-11-13,,폐업,2023-02-01,,,,0,,51514,몽스홀릭,I,000,2026-03-10 21:37:24,"경상남도 창원시 성산구 용지로***번길 *, 경남빌딩 (중앙동)",,폐업,0002,03,,352722.975200781    ,193125.953822666    ,경상남도 창원시 성산구 중앙동 **-* 경남빌딩 ,2023-02-01 14:25:44
5670000,567000004720240002,2024-12-17,,영업/정상,,,,,0,,51377,캣츠하우스,I,000,2026-03-10 21:37:25,"경상남도 창원시 의창구 팔용로 ***, 화성빌딩 ***호 (팔용동)",,정상,0000,01,,346648.521482915    ,196239.97224553     ,경상남도 창원시 의창구 팔용동 ***-* 화성빌딩 ,2024-12-17 21:42:30
5670000,567000004720180017,2018-06-27,,휴업,,2026-01-01,2028-12-31,,0,,51110,댕댕이 애견카페,I,000,2026-03-10 21:37:22,"경상남도 창원시 의창구 북면 구룡로 ***, *층",,휴업,0001,02,,345991.91481388     ,201243.711352911    ,경상남도 창원시 의창구 북면 화천리 ***-* ,2026-01-06 13:50:23
5670000,567000004720180116,2018-12-04,,영업/정상,,,,,0,,51615,퍼피랜드애견카페,I,000,2026-03-10 21:37:22,경상남도 창원시 진해구 남영로***번길 ** (남양동),,정상,0000,01,,362185.297705403    ,180676.452136249    ,경상남도 창원시 진해구 남양동 ***-** ,2022-04-28 18:08:45
5670000,567000004720240001,2024-05-24,,영업/정상,,,,,0,,51513,봉순이네,I,000,2026-03-10 21:37:25,"경상남도 창원시 성산구 용지로***번길 **-*, 천보빌딩 ***호 (중앙동)",,정상,0000,01,,352602.469696467    ,193396.589577492    ,경상남도 창원시 성산구 중앙동 **-** 천보빌딩 ,2025-02-04 19:10:18
5680000,568000004720250001,2025-01-10,,영업/정상,,,,,0,,31801,헤이커멍,I,000,2026-04-22 22:31:52,충청남도 당진시 정미면 구울미길 **,,정상,0000,01,,163734.15821112     ,371229.860901767    ,충청남도 당진시 정미면 대운산리 ***-* ,2025-01-10 18:03:29
5680000,568000004720230001,2023-11-07,,영업/정상,,,,,0,,31768,야옹야옹,I,000,2026-04-22 22:31:52,"충청남도 당진시 북문로*길 *-**, 레지던스 G *층 (읍내동)",,정상,0000,01,,166954.811704915    ,377636.719983544    ,충청남도 당진시 읍내동 **** 레지던스 G ,2023-11-07 11:19:31
5690000,569000004720240001,2024-08-13,,영업/정상,,,,,0,,30100,핑크젤리 고양이카페 앤 호텔,I,000,2026-01-14 16:09:52,"세종특별자치시 아름서*길 **, 세종조이* *동 ***,***호 (아름동)",,정상,0000,01,,221748.190769814    ,334464.075533952    ,세종특별자치시 아름동 **** 세종조이* ,2025-09-26 09:59:54
5690000,569000004720250001,2025-01-15,,영업/정상,,,,,0,,30151,13번째고양이 분양카페,I,000,2026-02-05 21:03:00,"세종특별자치시 한누리대로 ****, 코끼리타워 ***호 (소담동)",,정상,0000,01,,226798.938789094    ,331630.096443848    ,세종특별자치시 소담동 *** 코끼리타워 ,2026-02-04 13:54:18
5690000,569000004720200027,2020-11-18,,폐업,2024-03-31,,,,0,,30101,야옹천국,I,000,2026-01-14 16:09:52,"세종특별자치시 세종로 ****, 세종중앙타워 *층 ***호 (고운동)",,폐업,0002,03,,221519.372333673    ,334536.790588003    ,세종특별자치시 고운동 산 *** 세종중앙타워 ***호,2024-08-05 13:59:09
5700000,570000004720260001,2026-04-09,,영업/정상,,,,,0,,12612,산속애,I,000,2026-04-10 21:32:53,경기도 여주시 북내면 상교*길 ***,,정상,0000,01,,257747.168476327    ,433668.386226659    ,경기도 여주시 북내면 상교리 ***-** ,2026-04-09 09:59:15
5700000,570000004720250001,2025-07-08,,영업/정상,,,,,0,,12660,은아목장,I,000,2026-03-10 21:34:45,경기도 여주시 가남읍 금당*길 ***,,정상,0000,01,,255018.009407542    ,412411.08244429     ,경기도 여주시 가남읍 금당리 *-* ,2025-07-08 15:12:41
5700000,570000004720210009,2021-08-18,,폐업,2023-05-23,,,,0,,12631,어서오시개,I,000,2026-03-10 21:34:44,"경기도 여주시 세종로**번길 **, 모범빌딩 *층 (홍문동)",,폐업,0002,03,,256497.574954433    ,421326.704771123    ,경기도 여주시 홍문동 *** 모범빌딩 ,2023-05-23 13:50:33
5710000,571000004720180031,2018-08-09,,폐업,2019-12-31,,,,0,,28541,유카,I,000,2026-03-26 22:33:20,"충청북도 청주시 상당구 무심동로 ***, *층 (영동)",,폐업,0002,03,,243210.430882828    ,349261.118557696    ,충청북도 청주시 상당구 영동 ***-** ,2022-04-28 18:08:55
5710000,571000004720180037,2018-08-22,,폐업,2021-04-13,,,,0,,28670,행복하시개,I,000,2026-03-26 22:33:20,"충청북도 청주시 서원구 서원남로**번길 *, 엘림빌 *층 (모충동)",,폐업,0002,03,,242993.906087282    ,346871.689251071    ,충청북도 청주시 서원구 모충동 ***-** 엘림빌 ,2022-04-28 18:08:56
5710000,571000004720180055,2018-09-19,,폐업,2019-06-26,,,,0,,28320,돌봄애견카페,I,000,2026-03-26 22:33:20,"충청북도 청주시 청원구 율량로***번길 **-*, *층 (율량동)",,폐업,0002,03,,244348.517273115    ,351680.368220556    ,충청북도 청주시 청원구 율량동 **** ,2022-04-28 18:09:00
5710000,571000004720180068,2018-10-22,,폐업,2021-01-18,,,,0,,28115,베스트하우스pet,I,000,2026-03-26 22:33:20,"충청북도 청주시 청원구 오창읍 과학산업*로 ***, 신우에비뉴엘빌딩 *층 *호",,폐업,0002,03,,237632.475520918    ,357156.065889725    ,충청북도 청주시 청원구 오창읍 양청리 ***-* 신우에비뉴엘빌딩 ***호,2022-04-28 18:09:02
5710000,571000004720180072,2018-11-08,,폐업,2021-01-14,,,,0,,28525,빛나다,I,000,2026-03-26 22:33:20,"충청북도 청주시 상당구 상당로**번길 **-*, 태왕프라자 ***호 (북문로*가)",,폐업,0002,03,07071215235,243600.78807251     ,348444.750755164    ,충청북도 청주시 상당구 북문로*가 *** 태왕프라자 ,2022-04-28 18:09:03
5710000,571000004720180073,2018-11-09,,폐업,2023-05-12,,,,0,,28356,하이디펫,I,000,2026-03-26 22:33:21,충청북도 청주시 흥덕구 신성로 ** (향정동),,폐업,0002,03,0432731173,237641.30901828     ,349951.505852591    ,충청북도 청주시 흥덕구 향정동 ***-* ,2023-05-15 20:28:27
5710000,571000004720180075,2018-11-16,,폐업,2019-03-28,,,,0,,28632,모리셔스개린이집,I,000,2026-03-26 22:33:21,충청북도 청주시 서원구 남이면 *순환로 ****-**,,폐업,0002,03,,241689.858992544    ,344389.552092883    ,충청북도 청주시 서원구 남이면 가마리 ***-* ,2022-04-28 18:09:03
5710000,571000004720190008,2019-02-21,,폐업,2019-09-20,,,,0,,28526,멍이와 쿤이,I,000,2026-03-26 22:33:21,"충청북도 청주시 상당구 상당로**번길 *-*, *층 (북문로*가)",,폐업,0002,03,,243725.551865842    ,348364.738728018    ,충청북도 청주시 상당구 북문로*가 ** ,2022-04-28 18:09:05
5710000,571000004720190016,2019-03-12,,폐업,2021-01-21,,,,0,,28744,아조폴랑,I,000,2026-03-26 22:33:21,"충청북도 청주시 상당구 산성로***번길 **, *층 (용담동)",,폐업,0002,03,,245121.558181559    ,348001.705819694    ,충청북도 청주시 상당구 용담동 *** ,2022-04-28 18:09:07
5710000,571000004720190023,2019-04-03,,폐업,2021-03-30,,,,0,,28632,모리셔스 개린이집,I,000,2026-03-26 22:33:21,충청북도 청주시 서원구 남이면 *순환로 ****-**,,폐업,0002,03,,241689.858992544    ,344389.552092883    ,충청북도 청주시 서원구 남이면 가마리 ***-* ,2022-04-28 18:09:08
5710000,571000004720190045,2019-09-09,,폐업,2023-11-16,,,,0,,28292,개프탑라운지,I,000,2026-03-26 22:33:21,"충청북도 청주시 흥덕구 송화로 ***, ***호 (송절동)",,폐업,0002,03,0439000733,240203.259297078    ,351753.196439544    ,충청북도 청주시 흥덕구 송절동 *** ***호,2023-11-16 11:16:32
5710000,571000004720190050,2019-10-08,,폐업,2021-02-01,,,,0,,28119,펫구름,I,000,2026-03-26 22:33:21,"충청북도 청주시 청원구 오창읍 중심상업로 **, 거묵빌딩 ***호",,폐업,0002,03,,238370.774444525    ,356890.502555414    ,충청북도 청주시 청원구 오창읍 양청리 ***-* 거묵빌딩 ,2022-04-28 18:09:12
5710000,571000004720190055,2019-11-05,,폐업,2022-12-23,,,,0,,28451,멍사냥,I,000,2026-03-26 22:33:21,충청북도 청주시 흥덕구 *순환로 *** (봉명동),,폐업,0002,03,0432620049,241366.672891603    ,349399.284717092    ,충청북도 청주시 흥덕구 봉명동 ****-* ,2022-12-23 16:26:32
5710000,571000004720200029,2020-05-20,,폐업,2023-07-25,,,,0,,28173,펫크닉,I,000,2026-03-26 22:33:21,"충청북도 청주시 흥덕구 강내면 월탄*길 **-**, *층",,폐업,0002,03,07076640909,231230.282426455    ,345655.38892765     ,충청북도 청주시 흥덕구 강내면 월탄리 ***-** ,2023-07-25 14:24:02
